,One-class SVM (OCSVM),Isolation Forest,Lightweight on-line detector of anomalies,Class
176,0.013817260332565607,-0.10734445241452742,0.04388322809703416,0
177,0.07149289826262564,-0.10999001535726753,0.08892371157257864,0
178,0.08743430714655127,-0.12128136758981442,0.0929978028856407,0
179,-0.01802290666965849,-0.07146731836261959,0.05598807353376748,0
180,0.004253675196082307,-0.06663396174213818,0.05962454495776033,0
181,-0.021479894149616197,-0.06065744147871692,0.07059174305685291,0
182,0.005478053093087088,-0.07797947315564989,0.068367059736861,0
183,-0.01682605997970672,-0.09062550564262442,0.0686555147889578,0
184,0.004779714542218816,-0.08910053335352248,0.06628991554751491,0
185,0.038458896848404936,-0.07983062918693984,0.0600699323970991,0
186,0.003800502997270927,-0.0926569965186234,0.08643432022603466,0
187,0.03220080495669166,-0.09583525589231304,0.10267420944512418,0
188,-0.02588082139253638,-0.10488164860069231,0.10293850712779953,0
189,-0.04855877457333633,-0.10356357279684367,0.10808955344657271,0
190,-0.020205415262419014,-0.09623464436813767,0.08007850453109407,0
191,-0.00854502828476269,-0.1312565169027274,0.0727895721124311,0
192,-0.01828858872408552,-0.131860133610409,0.06763222709300311,0
193,0.10886192467996528,-0.14958394978765518,0.0719150946850738,0
194,0.0955974540168802,-0.20203940854462235,0.05747887906476432,0
195,0.2258117834480812,-0.22558059239885003,0.04716003655434959,0
196,0.2628935426453591,-0.23086471366788572,0.048089812304843084,0
197,0.1150819228827475,-0.16549775351607368,0.057019884239354154,0
198,0.01588762018584875,-0.23074037302237688,0.05659567342211854,0
199,0.08164932599046307,-0.2007689568533399,0.08153177808304261,0
200,0.095694505155102,-0.19776877904270934,0.08304730159629435,0
201,0.11297325396901221,-0.2036842019442877,0.07631585935749945,0
202,0.017021278671877926,-0.20017857247247176,0.06760310607228667,0
203,0.012489949967812431,-0.19132483754716909,0.055907023609190386,0
204,0.017282561070728474,-0.17070422500658475,0.03911638960103601,0
205,-0.0025633613630778205,-0.1634489754310515,0.03833634277227257,0
206,0.029251868523743906,-0.16223045879734133,0.03962599528365849,0
207,0.0022398161271020454,-0.16999610085464734,0.045933788491403324,0
208,0.004312835722004804,-0.15995173699146087,0.05009599925006779,0
209,0.013697228806617856,-0.1637207208344868,0.03409093944568549,0
210,0.09018234741906084,-0.16962170607553756,0.03754128480114753,0
211,0.080288282457547,-0.1712702482861253,0.03304254388969258,0
212,0.06528347929222864,-0.16651062560635932,0.031188692679340553,0
213,0.08425544272010059,-0.17571469821692873,0.03013819916236641,0
214,0.07354589737759513,-0.16816727881463178,0.031565881397862386,0
215,0.06275206662826523,-0.1701097756423358,0.029166744377491276,0
216,0.03423840870389041,-0.17061988775263667,0.055354235548975964,0
217,0.056260831236926157,-0.18920017538930875,0.05190828645264965,0
218,0.05233689450052399,-0.21257897972677492,0.054347617514626176,0
219,-0.04775121764061727,-0.0986864658388035,0.07449989556184386,0
220,-0.07740733744502681,-0.10038116167565145,0.0628920320116443,0
221,0.027744450823655065,-0.11146517811525998,0.061992662132272815,0
222,0.16986907265169476,-0.1781558536513446,0.060619949248025294,0
223,0.2780134233590125,-0.20750022921651054,0.03464610378577843,0
224,0.31487072092155827,-0.23718676290572374,0.028338070707569458,0
225,0.31143539989814617,-0.23832474758961664,0.028771351735525953,0
226,0.30620926219597666,-0.25165922368820853,0.029402589299655862,0
227,0.27920020758727343,-0.25916526654045036,0.05561640686466949,0
228,0.2630469975313142,-0.2491840951049856,0.05397228381791268,0
229,0.264432677753994,-0.2297342472206998,0.05845026858281997,0
230,0.1789995720121774,-0.1776454989668252,0.07515211523362411,0
231,0.08181817920577376,-0.14047542948118513,0.07865049231070037,0
232,0.0012151137228136656,-0.1369570802440938,0.0633961788111598,0
233,0.027127930361504272,-0.16852922199098677,0.06556147926381022,0
234,0.0002901401407341186,-0.12276459692908512,0.06075559754552583,0
235,-0.0012234867903377466,-0.10793245368743518,0.06105395754433389,0
236,0.02847711142197129,-0.1002967371205294,0.07294150697517152,0
237,0.06389629830700452,-0.10902641134278968,0.068751478476827,0
238,0.11281632425079913,-0.09911227895833112,0.06693432305414167,0
239,0.08961257499648419,-0.11095155633354374,0.0649544737793731,0
240,0.08419915921410812,-0.10644120962996921,0.060228826710674074,0
241,0.07738772503798667,-0.1150774177182654,0.05524636917729743,0
242,0.12506771177620024,-0.20464796281906947,0.04711710232846661,0
243,0.18922053469743613,-0.16974201009657042,0.05144397297565499,0
244,0.18710791002997143,-0.17205415680508623,0.046881803398688776,0
245,0.18886324399169524,-0.1677325619465003,0.06016557924589457,0
246,0.19590591802204077,-0.16141234544745084,0.05633071600808848,0
247,0.16947881986210903,-0.15864163987252458,0.047784278430268744,0
248,0.10220045652468039,-0.13938547261894527,0.04458044704634992,0
249,0.10642154752991276,-0.13898803474973817,0.04120539964018435,0
250,0.07691506545351876,-0.15423220860125256,0.051306008860267226,0
251,0.048864235323197794,-0.1583669270614707,0.041885811176497936,0
252,0.04953051164597806,-0.16728005036861832,0.06520719850249085,0
253,0.015367336428148448,-0.15688564604793764,0.06428790015508903,0
254,0.049792438047241296,-0.16812469684735606,0.06448201741430595,0
255,0.10152400888590765,-0.129072045399436,0.07748637137160717,0
256,-0.019936392860693174,-0.14095878552904945,0.07010983018727086,0
257,-0.05651578055511704,-0.1535013339989449,0.06625577872839994,0
258,-0.10994208383877777,-0.1447203114960401,0.0666998876513593,0
259,-0.10044598815147303,-0.1531780431791262,0.07582023768281343,0
260,0.032073252849045275,-0.17366692089926355,0.06303815558346391,0
261,0.22389312725885668,-0.19494915302740504,0.07913415036398666,0
262,0.1526977672543342,-0.22735121102554876,0.07802395186639607,0
263,-0.06537634714240026,-0.1000550441752684,0.0888158099497934,0
264,-0.03557320748686497,-0.10128118629373314,0.06104862478193875,0
265,0.005074369870502871,-0.1144837501213547,0.0814766320149513,0
266,0.003522835691507531,-0.11789184998368447,0.09357311265454786,0
267,0.0973848987730285,-0.12084645850216824,0.0896938677103561,0
268,-0.02604073525447852,-0.11334894141983076,0.10167061353965716,0
269,-0.033889654919746895,-0.12645121272989115,0.1027706028200007,0
270,0.14144490129981477,-0.1303440520199574,0.09593843950045347,0
271,0.1487788467891439,-0.14434896887554508,0.10147975529271683,0
272,0.1703751998993241,-0.2058926889576488,0.060654491380201826,0
273,0.1533774198913401,-0.20789769765595206,0.06835783562773182,0
274,0.1332279208174242,-0.13785723512081657,0.09763135361084294,0
275,0.09940050615730685,-0.13174258932261057,0.09372382790548466,0
276,0.08767001360513933,-0.13193802274035143,0.0899505192434083,0
277,0.08600224767835844,-0.12875397863440716,0.08701704403067202,0
278,0.07618827413351585,-0.13213465688832515,0.09227518822547538,0
279,0.07129875094710876,-0.13266214483874927,0.09777724756964923,0
280,0.16337866523984293,-0.15451226298287443,0.108955242362794,0
281,0.18042957857987774,-0.2420633782701088,0.09579505566830614,0
282,0.17785898573786726,-0.27692952880308164,0.08762427091535205,0
283,0.17782278735883153,-0.2761753201370906,0.06831468048896586,0
284,0.20235101240070863,-0.19084808272845746,0.08028823796790736,0
285,0.22560973565446224,-0.1891892550593283,0.0804365927827001,0
286,0.23468088616884253,-0.19075147821878632,0.07551318930569101,0
287,0.23335022537877537,-0.1948726286836695,0.0782424893316509,0
288,0.23428414468614936,-0.19488887479329037,0.07569955545533254,0
289,0.23809109103264853,-0.19900232880198807,0.06467274869394575,0
290,0.22935668068488108,-0.21328902005295608,0.06716828568556313,0
291,0.22619982756730922,-0.2098820247184967,0.04537805071641322,0
292,0.17459841475669605,-0.18989514024169643,0.047566390301069336,0
293,0.25801603313870036,-0.1999018168906275,0.054755910592333736,0
294,0.22137803444562792,-0.2487407942261694,0.03918020644794433,0
295,0.24546128434460593,-0.25382868937598374,0.035864343114319144,0
296,0.25158689983946264,-0.253291260993075,0.04714192291158302,0
297,0.23953077770180836,-0.25037309409619435,0.05189921340059313,0
298,0.23794615723135673,-0.2526938439301298,0.059045404286213556,0
299,0.16747026983348845,-0.21827483379571494,0.05592000487156079,0
300,0.1668540499481958,-0.22217177946746322,0.06451681910393146,0
301,0.1734079084746507,-0.1807282044624139,0.06547849563147,0
302,0.09550096383282654,-0.1757124203788681,0.055730455655218246,0
303,0.08579458068250774,-0.1850190460061701,0.05283036790985944,0
304,0.17528721517799078,-0.11308159596800396,0.055879018226607804,0
305,0.18146343270007512,-0.11596912146560265,0.05474932204119889,0
306,0.19084835070048597,-0.11160021017865338,0.056626069125447785,0
307,-0.01636170062739666,-0.11899024605911619,0.05578907580101642,0
308,-0.03672477512283021,-0.11375527222096167,0.05114503707151543,0
309,-0.05237823664137102,-0.12031695615827606,0.05747806874069041,0
310,-0.05364170097342198,-0.11139445482139594,0.056512876550147584,0
311,-0.04324039687910464,-0.12418427005781285,0.05200057129358756,0
312,-0.03021135464685578,-0.14161001700210313,0.06136898348109422,0
313,0.010409973960875929,-0.14287938987930687,0.05330678724103932,0
314,0.028356942878966018,-0.15384038104767297,0.05492011470554342,0
315,0.0367605923834279,-0.15133870005681901,0.06147538507894044,0
316,0.045920760826707686,-0.15310587683874413,0.059594921513549226,0
317,0.049862873252217096,-0.14848018995138637,0.0590072538323921,0
318,0.037105417181325914,-0.15900776224668006,0.051790643052304366,0
319,0.20522497702984147,-0.18672598318872163,0.04050064544920644,0
320,0.18597723795230486,-0.19337235704008138,0.03814938551992546,0
321,0.27154449987375606,-0.2082598915313592,0.03834016782328452,0
322,0.24264115864504615,-0.23794005767953325,0.03476884273873145,0
323,0.2584447366810842,-0.2296658251291329,0.03389802858403449,0
324,0.25929038785239233,-0.2271269995498487,0.03510309265313839,0
325,0.2486192160085558,-0.22984045627600577,0.035237903681441154,0
326,0.24464717754509008,-0.23816500492688136,0.03490309941863645,0
327,0.24894637892764276,-0.2324428109814439,0.03454173750277606,0
328,0.2185949287854271,-0.2530105051686308,0.0583545143216917,0
329,0.21578593985736538,-0.2014619920352189,0.06122691771686114,0
330,0.2158210975565727,-0.2077804134492292,0.05752284961769838,0
331,0.21333932694308594,-0.18532260368829054,0.052519134734645624,0
332,0.19535620355935981,-0.14650651474401183,0.04328183425922565,0
333,0.17990285072085027,-0.15090678198697471,0.046960607034331615,0
334,0.18029605728295817,-0.1566796232819984,0.046986340295886976,0
335,0.17449426560101905,-0.1513564950276246,0.04832167574664683,0
336,0.16479644562709259,-0.15365911045279618,0.04451861903247144,0
337,0.1908784234678941,-0.15106937882247654,0.06022008349918835,0
338,0.22802910985336733,-0.14283035432877436,0.0588441986222333,0
339,0.248908701851337,-0.1364890414863154,0.0501406204308313,0
340,0.18984080124528022,-0.15354101212817822,0.05243420035139409,0
341,0.11580328450785116,-0.14238348269930057,0.0545915147871706,0
342,0.12098395288860608,-0.14004341275790896,0.05693181981041885,0
343,0.12019087070520067,-0.1406680255576382,0.054954985668247434,0
344,0.12216333694309345,-0.1364909250037095,0.05486460147175552,0
345,-0.01055999520962434,-0.1494418319759775,0.041131291067701144,0
346,0.042738986601304194,-0.09900152103240956,0.04023450266820383,0
347,0.04276960274777388,-0.11314438353862469,0.029979380400523798,0
348,0.08615923915190749,-0.14914501354123522,0.03656240072677593,0
349,0.13659031267541785,-0.1481951479286003,0.03626945094164206,0
350,0.15126204762180753,-0.14427883054022447,0.03039838638583825,0
351,0.12976451488695667,-0.20684730494670509,0.05910588225698983,0
352,0.19696672332246212,-0.1656923504410631,0.0660023287010795,0
353,0.23266117994464128,-0.14972768688101273,0.06570694921156406,0
354,0.20639760350955716,-0.15290287983351755,0.05338091443939476,0
355,0.1330673962795382,-0.11841245971322482,0.05544551396815979,0
356,0.07498965329353605,-0.11326482882024361,0.07256448337656532,0
357,0.07852938200944393,-0.11055683809338517,0.057419222986047694,0
358,0.07555508972848868,-0.09455745899657661,0.0411827751054527,0
359,0.0662916051239748,-0.10952214233100692,0.05198390915189679,0
360,0.08066709424596823,-0.10953216154935115,0.04991001361185149,0
361,0.09646841733951698,-0.11568648918341315,0.07769943213190117,0
362,0.08946985274413181,-0.11301924642217805,0.051985815932019765,0
363,0.08940752993095682,-0.11677276761445268,0.04484357955833501,0
364,0.10057709369889682,-0.12544195126433963,0.05614004556129861,0
365,0.08605789810820327,-0.12890329578788132,0.05588876947592134,0
366,0.16321129310798582,-0.14283558923053918,0.04518204436406667,0
367,0.17920109904934584,-0.13781788176385948,0.051023583029670985,0
368,0.18192648032187542,-0.13971946113162734,0.0487649400775556,0
369,0.2674868152669625,-0.18517240226975443,0.04529003569728872,0
370,0.28838800414648125,-0.1907856975528492,0.051518295375361386,0
371,0.30202892889487437,-0.2211270099802954,0.04565509683846809,0
372,0.30026388000111326,-0.22369965138091535,0.04437354347758652,0
373,0.2982981233733747,-0.22401434409520152,0.04111990523281503,0
374,0.27388097238783365,-0.2207771339444399,0.039299677941315635,0
375,0.23423107466489806,-0.28036664432696795,0.03922941709305831,0
376,0.19759913552198638,-0.2934636596543908,0.05091207709316713,0
377,-0.0053248198597662276,-0.10262372517496823,0.05453949029418349,0
378,-0.0298691048413152,-0.10650815735489143,0.05401356352841104,0
379,0.01724300884745724,-0.1224447941935812,0.05247375249720093,0
380,0.20224919991684992,-0.24592473880853777,0.03319650195754882,0
381,0.11969702645819354,-0.17094415600277296,0.06931054594222848,0
382,0.16381196846478185,-0.17260653498762252,0.077528787731853,0
383,0.013076306973044493,-0.16627299616678373,0.08884492826237181,0
384,0.09634492821194192,-0.1657480093567906,0.12924495696438187,0
385,0.2020445591454237,-0.32366083500050624,0.05830695111916685,0
386,0.2849489149369248,-0.25597314101237717,0.06181545343190783,0
387,0.25718756006295046,-0.25159845141528897,0.04957849431173476,0
388,0.22593429671953072,-0.24041586631345607,0.06085331837482029,0
389,0.20619088898088817,-0.2425677146038759,0.06019878978849584,0
390,0.19942997822949876,-0.24829708260140362,0.06116164924311723,0
391,0.24938754657257287,-0.24578790293827502,0.06212435777678742,0
392,0.2612591977203488,-0.24809253636967812,0.05841595534919648,0
393,0.2857003814607525,-0.21857216151333528,0.0986319179591282,0
394,0.2863202447120119,-0.22989074375025198,0.10448356089239907,0
395,0.28775631868660734,-0.2384808408414294,0.1169402818040954,0
396,0.2879101553370885,-0.2297290514240648,0.10183283198284446,0
397,0.28675132675627496,-0.2332467583200421,0.09952037759369738,0
398,0.2846149138852242,-0.22358347117523164,0.09337814204829775,0
399,0.23027296599838426,-0.21011296426354525,0.14432374745422633,0
400,0.20227864971044016,-0.1955639753254474,0.10417315536700864,0
401,0.04052817179139874,-0.19301399065858685,0.07547440771582532,0
402,0.02706016564393412,-0.16747767243360034,0.056040838306520846,0
403,0.02506214199879899,-0.11671676854789467,0.1141991934459959,0
404,0.047074704840209015,-0.10965155421448278,0.051557545514993655,0
405,0.05439923060869587,-0.12203110477995313,0.036165592513451625,0
406,0.19765836079816582,-0.12947709850482553,0.04418984220332987,0
407,0.20372925848441806,-0.12912960476471808,0.07920365477694713,0
408,0.20901879985333988,-0.1270899121280489,0.06569861111475524,0
409,0.21399750891004135,-0.12660609726904895,0.10195880927867637,0
410,0.21268239513291137,-0.13214807480028087,0.0822254570032198,0
411,0.20874170265853165,-0.13315837913969034,0.07438654931596543,0
412,0.18229951762713012,-0.12671209825174193,0.06204855709527203,0
413,0.14969042602404486,-0.11565033593654035,0.08112692837293947,0
414,0.13757167164256182,-0.09783337614175411,0.07906945515656803,0
415,0.16653240653128726,-0.10050573921227128,0.07656590303856078,0
416,0.11466141182067799,-0.09289596804863395,0.07618926701089826,0
417,0.07151174924291684,-0.04360021735994152,0.0681971806874497,0
418,0.03365758670426069,-0.17275873759239807,0.04621279022372574,1
419,-0.027572317572029936,-0.1671406511162013,0.06369673549073247,1
420,0.05132614095686181,-0.15922694620713748,0.06959854933167971,1
421,0.019852037732681717,-0.14128786745954178,0.07583654503151485,1
422,0.03296763932193887,-0.16529471285007286,0.08979538581625797,1
423,-0.022020003520476283,-0.17216131112930194,0.07446188131622355,1
424,-0.04949598357455036,-0.16152615918011395,0.06328130995650638,1
425,-0.05150136842191415,-0.16436142618437616,0.06040867726515827,1
426,0.008567822948552007,-0.16062173247488915,0.06903935926811249,1
427,-0.059243372204143926,-0.15742394460226325,0.07350568368713098,1
428,-0.07535310322830595,-0.15716794836561615,0.08347378223936273,1
429,-0.09959856606508337,-0.1564095050491629,0.08585233970778579,1
430,-0.08804310005701513,-0.15743438494717316,0.0829119008236282,1
431,-0.08924843613479086,-0.15454970882813052,0.0761983853720027,1
432,-0.06961142938579319,-0.1579162630100142,0.0736645661617877,1
433,-0.006572547429020581,-0.16806847399704766,0.07064958296901697,1
